182.14936 0.00011
182.48175 0.00071
182.81536 0.001184
183.15018 0.000598
183.48624 0.000743
183.82353 0.001643
184.16206 0.00147
184.50185 0.00111
184.84288 0.00134
185.18518 0.001237
185.52876 0.000873
185.87361 0.001309
186.21974 0.001148
186.56716 0.0011
186.91589 0.001926
187.26592 0.001642
187.61726 0.001709
187.96992 0.001492
188.32392 0.002263
188.67924 0.002643
189.03592 0.002471
189.39394 0.002636
189.75332 0.003451
190.11407 0.002156
190.47619 0.001694
190.83969 0.002461
191.20459 0.002596
191.57088 0.002761
191.93858 0.002586
192.30769 0.003731
192.67823 0.003671
193.05019 0.004119
193.4236 0.004018
193.79845 0.004404
194.17476 0.004771
194.55253 0.006147
194.93177 0.006275
195.3125 0.005601
195.69472 0.00578
196.07843 0.006758
196.46365 0.007698
196.85039 0.008287
197.23866 0.009159
197.62846 0.010335
198.0198 0.011154
198.4127 0.011856
198.80716 0.014824
199.20319 0.014414
199.6008 0.01637
200 0.017879
200.4008 0.01864
200.80321 0.021782
201.20724 0.023979
201.6129 0.027607
202.0202 0.031187
202.42915 0.034148
202.83976 0.036965
203.25203 0.043323
203.66599 0.050222
204.08163 0.05568
204.49898 0.061431
204.91803 0.069548
205.33881 0.077505
205.76132 0.087058
206.18557 0.09791
206.61157 0.10837
207.03934 0.120023
207.46888 0.13379
207.90021 0.148819
208.33333 0.162191
208.76827 0.178479
209.20502 0.195344
209.64361 0.212782
210.08403 0.231255
210.52632 0.248922
210.97046 0.265564
211.41649 0.283159
211.86441 0.300712
212.31422 0.319517
212.76596 0.334268
213.21962 0.347551
213.67521 0.362497
214.13276 0.379238
214.59228 0.389378
215.05376 0.404225
215.51724 0.412364
215.98272 0.421761
216.45022 0.432086
216.91974 0.440645
217.3913 0.448095
217.86492 0.454751
218.34061 0.460207
218.81838 0.468763
219.29825 0.474615
219.78022 0.476347
220.26432 0.481294
220.75055 0.487405
221.23894 0.494516
221.72949 0.495006
222.22222 0.500817
222.71715 0.506108
223.21429 0.506144
223.71365 0.508824
224.21525 0.516936
224.7191 0.516723
225.22522 0.519544
225.73363 0.524675
226.24434 0.527281
226.75737 0.530758
227.27273 0.533438
227.79043 0.536011
228.3105 0.536023
228.83295 0.537647
229.3578 0.536863
229.88506 0.536552
230.41475 0.533993
230.94688 0.535052
231.48148 0.536552
232.01856 0.534961
232.55814 0.532439
233.10023 0.528508
233.64486 0.530664
234.19204 0.530838
234.74178 0.528133
235.29412 0.52343
235.84906 0.518898
236.40662 0.516166
236.96683 0.508541
237.52969 0.511273
238.09524 0.509651
238.66348 0.509007
239.23445 0.509825
239.80815 0.512212
240.38461 0.511422
240.96385 0.509946
241.54589 0.511503
242.13075 0.513167
242.71845 0.512293
243.309 0.511627
243.90244 0.519908
244.49878 0.51798
245.09804 0.51867
245.70025 0.521157
246.30542 0.522317
246.91358 0.528018
247.52475 0.531055
248.13896 0.5334
248.75622 0.535191
249.37656 0.531124
250 0.536132
250.62657 0.535368
251.25628 0.537098
251.88917 0.541719
252.52525 0.538862
253.16456 0.548085
253.80711 0.546758
254.45293 0.546765
255.10204 0.554534
255.75448 0.557916
256.41026 0.558539
257.06941 0.569362
257.73196 0.563208
258.39793 0.572942
259.06736 0.572081
259.74026 0.57852
260.41667 0.581098
261.09661 0.583769
261.7801 0.58204
262.46719 0.579962
263.15789 0.58606
263.85224 0.582938
264.55026 0.57621
265.25199 0.579052
265.95745 0.575141
266.66667 0.580155
267.37968 0.574968
268.09652 0.571541
268.8172 0.568706
269.54178 0.569414
270.27027 0.568671
271.00271 0.566521
271.73913 0.561259
272.47956 0.554698
273.22404 0.550427
273.9726 0.539159
274.72528 0.534757
275.48209 0.531822
276.24309 0.521827
277.00831 0.516986
277.77778 0.509549
278.55153 0.508445
279.32961 0.499356
280.11204 0.491295
280.89888 0.496275
281.69014 0.4961
282.48588 0.489378
283.28612 0.480031
284.09091 0.48311
284.90028 0.458604
285.71429 0.451588
286.53295 0.44152
287.35632 0.442509
288.18444 0.444711
289.01734 0.433779
289.85507 0.427222
290.69767 0.41831
291.54519 0.410152
292.39766 0.396521
293.25513 0.387178
294.11765 0.377874
294.98525 0.359887
295.85799 0.345307
296.73591 0.323785
297.61905 0.299087
298.50746 0.27273
299.4012 0.24156
300.3003 0.212607
301.20482 0

