      1252.7570  2.13323e-05
       1255.4352  3.01189e-05
       1258.1231  3.57946e-05
       1260.8227  2.38385e-05
       1263.5339  1.06722e-05
       1266.2567  5.38070e-07
       1268.9930  6.48465e-07
       1271.7394  1.56274e-06
       1274.4977  1.00000e-12
       1277.2680  1.00000e-12
       1280.0505  4.84318e-06
       1282.8451  1.29735e-05
       1285.6536  2.78036e-06
       1288.4727  1.00000e-12
       1291.3041  1.00000e-12
       1294.1481  1.00000e-12
       1297.0047  1.00000e-12
       1299.8755  1.00000e-12
       1302.7575  1.00000e-12
       1305.6522  8.60191e-07
       1308.5597  3.69970e-06
       1311.4803  5.44197e-06
       1314.4140  4.37433e-06
       1317.3625  3.34010e-06
       1320.3226  3.22926e-06
       1323.2960  6.83132e-06
       1326.2827  2.38795e-07
       1329.2831  1.00000e-12
       1332.2988  1.00000e-12
       1335.3264  8.74709e-07
       1338.3679  1.83079e-06
       1341.4232  7.83383e-06
       1344.4924  3.59160e-06
       1347.5759  1.00000e-12
       1350.6752  3.32470e-06
       1353.7870  1.64615e-05
       1356.9132  2.10064e-05
       1360.0539  1.23049e-05
       1363.2091  2.65288e-06
       1366.3791  2.81789e-07
       1369.5656  1.41262e-06
       1372.7651  2.42181e-06
       1375.9798  1.72940e-06
       1379.2094  1.24069e-06
       1382.4542  2.19173e-06
       1385.7164  1.52853e-06
       1388.9919  3.95326e-06
       1392.2830  7.15486e-06
       1395.5898  9.66702e-06
       1398.9122  8.49432e-06
       1402.2505  1.62313e-05
       1405.6069  2.51411e-05
       1408.9772  2.30419e-05
       1412.3639  2.09329e-05
       1415.7668  2.41837e-05
       1419.1861  2.81775e-05
       1422.6241  4.28450e-05
       1426.0767  5.04055e-05
       1429.5461  4.63741e-05
       1433.0325  4.51103e-05
       1436.5358  3.36334e-05
       1440.0563  5.90797e-06
       1443.5963  2.20045e-05
       1447.1516  3.69976e-05
       1450.7244  1.94445e-05
       1454.3150  1.81482e-05
       1457.9233  3.79764e-05
       1461.5516  4.12363e-05
       1465.1961  2.28762e-05
       1468.8587  3.54209e-05
       1472.5396  5.86049e-05
       1476.2391  7.76078e-05
       1479.9572  6.29201e-05
       1483.6962  1.65919e-05
       1487.4521  7.85545e-06
       1491.2269  8.83642e-06
       1495.0209  1.76280e-05
       1498.8344  1.53938e-05
       1502.6695  1.10674e-05
       1506.5222  2.60031e-05
       1510.3946  5.80530e-05
       1514.2869  4.63712e-05
       1518.1993  4.87183e-05
       1522.1322  6.87039e-05
       1526.0876  7.66595e-05
       1530.0615  4.24527e-05
       1534.0559  2.09341e-05
       1538.0713  3.48104e-05
       1542.1078  3.61345e-05
       1546.1680  4.07752e-05
       1550.2471  2.69776e-05
       1554.3480  2.03788e-05
       1558.4704  1.71018e-05
       1562.6148  3.22942e-05
       1566.7813  4.85228e-05
       1570.9726  4.36520e-05
       1575.1839  5.21178e-05
       1579.4179  1.28498e-05
       1583.6746  1.94853e-05
       1587.9543  1.79993e-05
       1592.2572  5.97948e-05
       1596.5861  4.73716e-05
       1600.9360  3.02999e-05
       1605.3098  3.49760e-05
       1609.7074  5.32491e-05
       1614.1291  6.89843e-05
       1618.5780  0.000125357
       1623.0487  0.000165077
       1627.5441  0.000172681
       1632.0647  0.000177453
       1636.6103  0.000201378
       1641.1813  0.000244988
       1645.7808  0.000374923
       1650.4032  0.000558921
       1655.0517  0.000612571
       1659.7266  0.000747152
       1664.4278   0.00103244
       1669.1587   0.00141988
       1673.9135   0.00224370
       1678.6956   0.00319927
       1683.5051   0.00412709
       1688.3423   0.00483103
       1693.2073   0.00489338
       1698.1034   0.00474289
       1703.0249   0.00548956
       1707.9749   0.00766596
       1712.9539    0.0116471
       1717.9621    0.0163398
       1723.0024    0.0197777
       1728.0697    0.0221144
       1733.1666    0.0256823
       1738.2938    0.0310663
       1743.4513    0.0434724
       1748.6397    0.0631631
       1753.8620    0.0792804
       1759.1126    0.0886552
       1764.3946     0.103414
       1769.7085     0.139983
       1775.0546     0.190581
       1780.4360     0.242587
       1785.8470     0.288421
       1791.2912     0.296604
       1796.7686     0.284101
       1802.2795     0.299280
       1807.8245     0.350524
       1813.4068     0.387509
       1819.0204     0.391050
       1824.6691     0.379112
       1830.3527     0.377766
       1836.0719     0.410127
       1841.8272     0.444971
       1847.6218     0.456426
       1853.4495     0.476044
