HFI_100GHz_v302_Apod5
Date - Tue Dec  4 02:47:47 2012
Spectral Transmission version: v.302
Detector details: all 100 GHz detectors averaged together
Optical Efficiency Estimate (EFF test results plus this version of the transmission spectra plus Eff/noise-weighted scaling): 0.47945388 +/- 0.056666138
The absolute spectral transmission is given by the product of the optical efficiency above and the normalized transmission (frequency dependent) given below.
Note: Out-of-band data is given by fitting a waveguide model to the low frequency cut-on and separate filter spectra for the high frequency cut-off.
Waveguide fit cut-off frequencies range from 2.7991250 to 2.8162078 cm-1.
Filter data cut-on frequencies range from 4.1737132 to 4.1737132 cm-1.
The interpolation flag indicates where the spectra has been oversampled for the CO transition region(s) (0 - independent data point, 1 - interpolated data point).
There was one region interpolated for the CO J1-0 transition.
The interpolation was from 3.6582747 cm-1 to 3.8488811 cm-1.
Common frequency sampling for 100 GHz detectors based on BC00 (lowest filter cut-off of: 4.1737132 (cm-1)).
Detectors (bc) averaged are as follows: 00, 01, 20, 21, 40, 41, 80, 81
Detector contributions to the average (using above ordering) are as follows (%): 3.8153321, 6.6519718, 18.217140, 11.442593, 22.910831, 16.192506, 14.240301, 6.5293252
The data columns below are as follows:
wn [cm-1],  freq [GHz], Spec. Trans. [norm.], Uncertainty, Interpolation flag
   0.00000000E+00    0.00000000E+00    1.63525768E-10    6.27721218E-11        0
   1.68641806E-02    5.05575415E-01    1.63591128E-10    6.27961040E-11        0
   3.37283612E-02    1.01115083E+00    1.63786883E-10    6.28681630E-11        0
   5.05925418E-02    1.51672625E+00    1.64114109E-10    6.29883572E-11        0
   6.74567224E-02    2.02230166E+00    1.64573077E-10    6.31570433E-11        0
   8.43209029E-02    2.52787708E+00    1.65165362E-10    6.33746623E-11        0
   1.01185084E-01    3.03345249E+00    1.65892168E-10    6.36416663E-11        0
   1.18049264E-01    3.53902791E+00    1.66755365E-10    6.39587331E-11        0
   1.34913445E-01    4.04460332E+00    1.67757376E-10    6.43266385E-11        0
   1.51777625E-01    4.55017874E+00    1.68900456E-10    6.47462963E-11        0
   1.68641806E-01    5.05575415E+00    1.70187768E-10    6.52186460E-11        0
   1.85505986E-01    5.56132957E+00    1.71622614E-10    6.57449783E-11        0
   2.02370167E-01    6.06690498E+00    1.73208407E-10    6.63265226E-11        0
   2.19234348E-01    6.57248040E+00    1.74949575E-10    6.69647689E-11        0
   2.36098528E-01    7.07805581E+00    1.76850620E-10    6.76613059E-11        0
   2.52962709E-01    7.58363123E+00    1.78916466E-10    6.84179309E-11        0
   2.69826889E-01    8.08920664E+00    1.81152754E-10    6.92364536E-11        0
   2.86691070E-01    8.59478206E+00    1.83565750E-10    7.01190757E-11        0
   3.03555251E-01    9.10035747E+00    1.86161302E-10    7.10669012E-11        0
   3.20419431E-01    9.60593289E+00    1.88947254E-10    7.13006428E-11        0
   3.37283612E-01    1.01115083E+01    1.91930978E-10    6.00924566E-11        0
   3.54147792E-01    1.06170837E+01    1.95120933E-10    4.06842561E-11        0
   3.71011973E-01    1.11226591E+01    1.98526249E-10    6.59471257E-11        0
   3.87876154E-01    1.16282345E+01    2.02156189E-10    6.47776283E-11        0
   4.04740334E-01    1.21338100E+01    2.06022036E-10    5.48426740E-11        0
   4.21604515E-01    1.26393854E+01    2.10134587E-10    5.98424989E-11        0
   4.38468695E-01    1.31449608E+01    2.14506676E-10    5.48794345E-11        0
   4.55332876E-01    1.36505362E+01    2.19150987E-10    6.32390156E-11        0
   4.72197056E-01    1.41561116E+01    2.24081614E-10    6.25098049E-11        0
   4.89061237E-01    1.46616870E+01    2.29314667E-10    7.37929082E-11        0
   5.05925418E-01    1.51672625E+01    2.34865775E-10    8.37352254E-11        0
   5.22789598E-01    1.56728379E+01    2.40753483E-10    6.90288905E-11        0
   5.39653779E-01    1.61784133E+01    2.46996355E-10    3.69756537E-11        0
   5.56517959E-01    1.66839887E+01    2.53615491E-10    5.37107680E-11        0
   5.73382140E-01    1.71895641E+01    2.60632609E-10    9.79421913E-11        0
   5.90246321E-01    1.76951395E+01    2.68072013E-10    5.98070465E-11        0
   6.07110501E-01    1.82007149E+01    2.75959327E-10    4.40617629E-11        0
   6.23974682E-01    1.87062904E+01    2.84322550E-10    9.53077182E-11        0
   6.40838862E-01    1.92118658E+01    2.93191756E-10    1.05047554E-10        0
   6.57703043E-01    1.97174412E+01    3.02599379E-10    9.58463048E-11        0
   6.74567224E-01    2.02230166E+01    3.12580469E-10    7.65589150E-11        0
   6.91431404E-01    2.07285920E+01    3.23172414E-10    7.78860912E-11        0
   7.08295585E-01    2.12341674E+01    3.34416676E-10    1.24223424E-10        0
   7.25159765E-01    2.17397428E+01    3.46357427E-10    7.54126906E-11        0
   7.42023946E-01    2.22453183E+01    3.59042109E-10    7.46547663E-11        0
   7.58888126E-01    2.27508937E+01    3.72522820E-10    1.22725761E-10        0
   7.75752307E-01    2.32564691E+01    3.86855902E-10    8.31422715E-11        0
   7.92616488E-01    2.37620445E+01    4.02101949E-10    1.00875182E-10        0
   8.09480668E-01    2.42676199E+01    4.18327626E-10    1.25785976E-10        0
   8.26344849E-01    2.47731953E+01    4.35604014E-10    1.47793112E-10        0
   8.43209029E-01    2.52787708E+01    4.54008623E-10    1.40649302E-10        0
   8.60073210E-01    2.57843462E+01    4.73626780E-10    1.04757816E-10        0
   8.76937391E-01    2.62899216E+01    4.94550352E-10    1.15036201E-10        0
   8.93801571E-01    2.67954970E+01    5.16880031E-10    1.67711992E-10        0
   9.10665752E-01    2.73010724E+01    5.40724855E-10    1.46696848E-10        0
   9.27529932E-01    2.78066478E+01    5.66203986E-10    1.24324335E-10        0
   9.44394113E-01    2.83122232E+01    5.93446784E-10    1.79030662E-10        0
   9.61258293E-01    2.88177987E+01    6.22595691E-10    1.84018344E-10        0
