280.11204 8.7e-05
280.89888 0.000239
281.69014 0.001254
282.48588 0.001362
283.28612 0.002628
284.09091 0.002354
284.90028 0.002569
285.71429 0.004189
286.53295 0.00426
287.35632 0.004263
288.18444 0.004964
289.01734 0.005875
289.85507 0.008172
290.69767 0.01157
291.54519 0.012196
292.39766 0.016862
293.25513 0.021511
294.11765 0.024446
294.98525 0.031122
295.85799 0.040744
296.73591 0.048636
297.61905 0.061939
298.50746 0.082675
299.4012 0.100202
300.3003 0.120847
301.20482 0.144932
302.1148 0.174341
303.0303 0.205781
303.95137 0.241246
304.87805 0.272589
305.8104 0.30102
306.74847 0.321093
307.69231 0.336229
308.64198 0.347059
309.59752 0.360228
310.55901 0.375775
311.52648 0.387126
312.5 0.397796
313.47962 0.40014
314.46541 0.401091
315.45741 0.405379
316.4557 0.416627
317.46032 0.429061
318.47134 0.439422
319.48882 0.452851
320.51282 0.462055
321.54341 0.466025
322.58065 0.453875
323.62459 0.463496
324.67532 0.473716
325.7329 0.487449
326.79739 0.499507
327.86885 0.51985
328.94737 0.521828
330.033 0.519315
331.12583 0.525301
332.22591 0.536414
333.33333 0.535463
334.44816 0.546001
335.57047 0.547925
336.70034 0.559313
337.83784 0.559714
338.98305 0.560461
340.13605 0.564606
341.29693 0.566895
342.46575 0.571129
343.64261 0.571604
344.82759 0.570781
346.02076 0.571372
347.22222 0.571107
348.43206 0.570057
349.65035 0.570442
350.87719 0.566554
352.11268 0.563134
353.35689 0.559099
354.60993 0.553391
355.87189 0.562168
357.14286 0.568829
358.42294 0.574876
359.71223 0.581488
361.01083 0.585837
362.31884 0.587372
363.63636 0.587905
364.9635 0.601241
366.30037 0.613436
367.64706 0.623655
369.00369 0.631219
370.37037 0.630638
371.74721 0.631101
373.13433 0.63113
374.53184 0.633243
375.93985 0.640636
377.35849 0.661203
378.78788 0.655103
380.22814 0.653707
381.67939 0.649026
383.14176 0.64001
384.61539 0.629885
386.10039 0.64374
387.5969 0.653223
389.10506 0.656422
390.625 0.65205
392.15686 0.656066
393.70079 0.637988
395.25692 0.625584
396.8254 0.627603
398.40637 0.632224
400 0.633125
401.60643 0.626867
403.22581 0.612136
404.8583 0.587108
406.50406 0.574691
408.16326 0.549293
409.83607 0.528976
411.52263 0.503598
413.22314 0.473356
414.93776 0.437459
416.66667 0.399367
418.41004 0.354412
420.16807 0.310877
421.94093 0.269249
423.72881 0

