HFI_353GHz_v302_Apod5
Date - Tue Dec  4 13:47:25 2012
Spectral Transmission version: v.302
Detector details: all 353 GHz detectors averaged together
Optical Efficiency Estimate (EFF test results plus this version of the transmission spectra plus Eff/noise-weighted scaling): 0.40566137 +/- 0.0056645188
The absolute spectral transmission is given by the product of the optical efficiency above and the normalized transmission (frequency dependent) given below.
Note: Out-of-band data is given by fitting a waveguide model to the low frequency cut-on and separate filter spectra for the high frequency cut-off.
Waveguide fit cut-off frequencies range from 9.9487668 to 10.184839 cm-1.
Filter data cut-on frequencies range from 14.637909 to 14.637909 cm-1.
The interpolation flag indicates where the spectra has been oversampled for the CO transition region(s) (0 - independent data point, 1 - interpolated data point).
There was one region interpolated for the CO J3-2 transition.
The interpolation was from 10.974292 cm-1 to 11.546055 cm-1.
Common frequency sampling for 353 GHz detectors based on BC64 (lowest filter cut-off of: 14.457909 (cm-1)).
Detectors (bc) averaged are as follows: 05, 13, 23, 24, 32, 33, 53, 54, 63, 64, 45, 85
Detector contributions to the average (using above ordering) are as follows (%): 21.983991, 19.988568, 3.5099455, 4.6350627, 5.7333268, 4.6205860, 4.7230523, 4.4623415, 2.2901869, 2.6390612, 14.070499, 11.343380
The data columns below are as follows:
wn [cm-1],  freq [GHz], Spec. Trans. [norm.], Uncertainty, Interpolation flag
   0.00000000E+00    0.00000000E+00    2.06573897E-18    1.12579890E-18        0
   1.68623167E-02    5.05519537E-01    2.06584958E-18    1.12585686E-18        0
   3.37246334E-02    1.01103907E+00    2.06618971E-18    1.12603845E-18        0
   5.05869501E-02    1.51655861E+00    2.06675711E-18    1.12634119E-18        0
   6.74492667E-02    2.02207815E+00    2.06755089E-18    1.12676510E-18        0
   8.43115834E-02    2.52759768E+00    2.06857237E-18    1.12731039E-18        0
   1.01173900E-01    3.03311722E+00    2.06982194E-18    1.12797723E-18        0
   1.18036217E-01    3.53863676E+00    2.07129999E-18    1.12876584E-18        0
   1.34898533E-01    4.04415629E+00    2.07300584E-18    1.12967643E-18        0
   1.51760850E-01    4.54967583E+00    2.07494119E-18    1.13070933E-18        0
   1.68623167E-01    5.05519537E+00    2.07710317E-18    1.13186424E-18        0
   1.85485484E-01    5.56071490E+00    2.07949843E-18    1.13314078E-18        0
   2.02347800E-01    6.06623444E+00    2.08212537E-18    1.13454273E-18        0
   2.19210117E-01    6.57175398E+00    2.08498496E-18    1.13606858E-18        0
   2.36072434E-01    7.07727351E+00    2.08807791E-18    1.13771882E-18        0
   2.52934750E-01    7.58279305E+00    2.09140080E-18    1.13949328E-18        0
   2.69797067E-01    8.08831259E+00    2.09496281E-18    1.14139389E-18        0
   2.86659384E-01    8.59383212E+00    2.09876175E-18    1.14342061E-18        0
   3.03521700E-01    9.09935166E+00    2.10279867E-18    1.14557410E-18        0
   3.20384017E-01    9.60487120E+00    2.10707393E-18    1.14785505E-18        0
   3.37246334E-01    1.01103907E+01    2.11159124E-18    1.15026425E-18        0
   3.54108650E-01    1.06159103E+01    2.11634978E-18    1.15280243E-18        0
   3.70970967E-01    1.11214298E+01    2.12135104E-18    1.15547038E-18        0
   3.87833284E-01    1.16269493E+01    2.12659925E-18    1.15826912E-18        0
   4.04695600E-01    1.21324689E+01    2.13209369E-18    1.16119945E-18        0
   4.21557917E-01    1.26379884E+01    2.13784110E-18    1.16426506E-18        0
   4.38420234E-01    1.31435080E+01    2.14383605E-18    1.16746161E-18        0
   4.55282551E-01    1.36490275E+01    2.15008799E-18    1.17079552E-18        0
   4.72144867E-01    1.41545470E+01    2.15659155E-18    1.17426456E-18        0
   4.89007184E-01    1.46600666E+01    2.16335522E-18    1.17786909E-18        0
   5.05869501E-01    1.51655861E+01    2.17038010E-18    1.18161384E-18        0
   5.22731817E-01    1.56711056E+01    2.17766602E-18    1.18550001E-18        0
   5.39594134E-01    1.61766252E+01    2.18521676E-18    1.18952478E-18        0
   5.56456451E-01    1.66821447E+01    2.19303484E-18    1.19369157E-18        0
   5.73318767E-01    1.71876642E+01    2.20112672E-18    1.19800454E-18        0
   5.90181084E-01    1.76931838E+01    2.20949157E-18    1.20246238E-18        0
   6.07043401E-01    1.81987033E+01    2.21813219E-18    1.20706662E-18        0
   6.23905717E-01    1.87042229E+01    2.22705159E-18    1.21181879E-18        0
   6.40768034E-01    1.92097424E+01    2.23625277E-18    1.21672261E-18        0
   6.57630351E-01    1.97152619E+01    2.24574292E-18    1.22177621E-18        0
   6.74492667E-01    2.02207815E+01    2.25552150E-18    1.22698487E-18        0
   6.91354984E-01    2.07263010E+01    2.26559054E-18    1.23235037E-18        0
   7.08217301E-01    2.12318205E+01    2.27595623E-18    1.23787031E-18        0
   7.25079617E-01    2.17373401E+01    2.28662490E-18    1.24355158E-18        0
   7.41941934E-01    2.22428596E+01    2.29759634E-18    1.24939544E-18        0
   7.58804251E-01    2.27483791E+01    2.30887831E-18    1.25540027E-18        0
   7.75666568E-01    2.32538987E+01    2.32046854E-18    1.26157115E-18        0
   7.92528884E-01    2.37594182E+01    2.33238007E-18    1.26791230E-18        0
   8.09391201E-01    2.42649378E+01    2.34460690E-18    1.27441940E-18        0
   8.26253518E-01    2.47704573E+01    2.35716247E-18    1.28110069E-18        0
   8.43115834E-01    2.52759768E+01    2.37005019E-18    1.28795844E-18        0
   8.59978151E-01    2.57814964E+01    2.38326658E-18    1.29499146E-18        0
   8.76840468E-01    2.62870159E+01    2.39682862E-18    1.30220663E-18        0
   8.93702784E-01    2.67925354E+01    2.41073451E-18    1.30960287E-18        0
   9.10565101E-01    2.72980550E+01    2.42498670E-18    1.31718272E-18        0
   9.27427418E-01    2.78035745E+01    2.43959718E-18    1.32495200E-18        0
   9.44289734E-01    2.83090941E+01    2.45456733E-18    1.33291285E-18        0
   9.61152051E-01    2.88146136E+01    2.46990403E-18    1.34106640E-18        0
   9.78014368E-01    2.93201331E+01    2.48561577E-18    1.34941812E-18        0
   9.94876684E-01    2.98256527E+01    2.50170431E-18    1.35796793E-18        0
   1.01173900E+00    3.03311722E+01    2.51817865E-18    1.36672203E-18        0
   1.02860132E+00    3.08366917E+01    2.53504049E-18    1.37568292E-18        0
   1.04546363E+00    3.13422113E+01    2.55230642E-18    1.38485548E-18        0
   1.06232595E+00    3.18477308E+01    2.56997295E-18    1.39423913E-18        0
   1.07918827E+00    3.23532503E+01    2.58804679E-18    1.40383980E-18        0
   1.09605058E+00    3.28587699E+01    2.60654519E-18    1.41366020E-18        0
   1.11291290E+00    3.33642894E+01    2.62546630E-18    1.42370745E-18        0
   1.12977522E+00    3.38698090E+01    2.64482218E-18    1.43398116E-18        0
   1.14663753E+00    3.43753285E+01    2.66461730E-18    1.44448763E-18        0
   1.16349985E+00    3.48808480E+01    2.68485934E-18    1.45523022E-18        0
   1.18036217E+00    3.53863676E+01    2.70556241E-18    1.46621457E-18        0
   1.19722448E+00    3.58918871E+01    2.72672710E-18    1.47744337E-18        0
   1.21408680E+00    3.63974066E+01    2.74837091E-18    1.48891998E-18        0
   1.23094912E+00    3.69029262E+01    2.77049197E-18    1.50065238E-18        0
   1.24781143E+00    3.74084457E+01    2.79310984E-18    1.51264427E-18        0
   1.26467375E+00    3.79139652E+01    2.81622422E-18    1.52489606E-18        0
   1.28153607E+00    3.84194848E+01    2.83985420E-18    1.53741955E-18        0
   1.29839838E+00    3.89250043E+01    2.86399972E-18    1.55021540E-18        0
   1.31526070E+00    3.94305239E+01    2.88867880E-18    1.56329031E-18        0
   1.33212302E+00    3.99360434E+01    2.91389984E-18    1.57664883E-18        0
   1.34898533E+00    4.04415629E+01    2.93967015E-18    1.59029897E-18        0
   1.36584765E+00    4.09470825E+01    2.96600385E-18    1.60424083E-18        0
   1.38270997E+00    4.14526020E+01    2.99291346E-18    1.61848646E-18        0
   1.39957228E+00    4.19581215E+01    3.02040891E-18    1.63303808E-18        0
   1.41643460E+00    4.24636411E+01    3.04849814E-18    1.64790443E-18        0
   1.43329692E+00    4.29691606E+01    3.07719678E-18    1.66308606E-18        0
   1.45015923E+00    4.34746802E+01    3.10652030E-18    1.67859587E-18        0
   1.46702155E+00    4.39801997E+01    3.13647642E-18    1.69443950E-18        0
   1.48388387E+00    4.44857192E+01    3.16708518E-18    1.71062166E-18        0
   1.50074618E+00    4.49912388E+01    3.19835082E-18    1.72714810E-18        0
   1.51760850E+00    4.54967583E+01    3.23029588E-18    1.74402995E-18        0
   1.53447082E+00    4.60022778E+01    3.26292957E-18    1.76127352E-18        0
   1.55133314E+00    4.65077974E+01    3.29626745E-18    1.77888399E-18        0
   1.56819545E+00    4.70133169E+01    3.33032497E-18    1.79687131E-18        0
   1.58505777E+00    4.75188364E+01    3.36511723E-18    1.81524089E-18        0
   1.60192009E+00    4.80243560E+01    3.40066350E-18    1.83400414E-18        0
   1.61878240E+00    4.85298755E+01    3.43697436E-18    1.85316833E-18        0
   1.63564472E+00    4.90353951E+01    3.47407815E-18    1.87274399E-18        0
   1.65250704E+00    4.95409146E+01    3.51197600E-18    1.89273438E-18        0
   1.66936935E+00    5.00464341E+01    3.55069741E-18    1.91315296E-18        0
   1.68623167E+00    5.05519537E+01    3.59025023E-18    1.93401115E-18        0
   1.70309399E+00    5.10574732E+01    3.63066720E-18    1.95531385E-18        0
   1.71995630E+00    5.15629927E+01    3.67196130E-18    1.97707316E-18        0
   1.73681862E+00    5.20685123E+01    3.71415200E-18    1.99929899E-18        0
   1.75368094E+00    5.25740318E+01    3.75725325E-18    2.02200053E-18        0
   1.77054325E+00    5.30795513E+01    3.80129585E-18    2.04519052E-18        0
   1.78740557E+00    5.35850709E+01    3.84629939E-18    2.06888235E-18        0
   1.80426789E+00    5.40905904E+01    3.89228124E-18    2.09307984E-18        0
   1.82113020E+00    5.45961100E+01    3.93927467E-18    2.11780303E-18        0
   1.83799252E+00    5.51016295E+01    3.98729182E-18    2.14305873E-18        0
   1.85485484E+00    5.56071490E+01    4.03636102E-18    2.16886297E-18        0
   1.87171715E+00    5.61126686E+01    4.08650428E-18    2.19522432E-18        0
   1.88857947E+00    5.66181881E+01    4.13775603E-18    2.22215687E-18        0
   1.90544179E+00    5.71237076E+01    4.19013021E-18    2.24967624E-18        0
   1.92230410E+00    5.76292272E+01    4.24366532E-18    2.27779344E-18        0
   1.93916642E+00    5.81347467E+01    4.29838189E-18    2.30652108E-18        0
   1.95602874E+00    5.86402663E+01    4.35431236E-18    2.33588274E-18        0
   1.97289105E+00    5.91457858E+01    4.41147849E-18    2.36588375E-18        0
   1.98975337E+00    5.96513053E+01    4.46992748E-18    2.39654190E-18        0
   2.00661569E+00    6.01568249E+01    4.52967233E-18    2.42787837E-18        0
   2.02347800E+00    6.06623444E+01    4.59074733E-18    2.45990081E-18        0
   2.04034032E+00    6.11678639E+01    4.65320014E-18    2.49263272E-18        0
   2.05720264E+00    6.16733835E+01    4.71704840E-18    2.52608828E-18        0
   2.07406495E+00    6.21789030E+01    4.78233971E-18    2.56028762E-18        0
